run_id,task,epoch,step,test_acc
B2_ep_3_seed1,0,0,0,0.13250000774860382
B2_ep_3_seed1,0,0,25,0.2600000202655792
B2_ep_3_seed1,0,0,50,0.39100003242492676
B2_ep_3_seed1,0,0,75,0.5139999985694885
B2_ep_3_seed1,0,0,100,0.6000000238418579
B2_ep_3_seed1,0,0,125,0.6630000472068787
B2_ep_3_seed1,0,0,150,0.6945000290870667
B2_ep_3_seed1,0,0,175,0.7365000247955322
B2_ep_3_seed1,0,0,200,0.7560000419616699
B2_ep_3_seed1,0,0,225,0.7825000286102295
B2_ep_3_seed1,0,1,250,0.7935000658035278
B2_ep_3_seed1,0,1,275,0.8090000152587891
B2_ep_3_seed1,0,1,300,0.8190000653266907
B2_ep_3_seed1,0,1,325,0.8240000605583191
B2_ep_3_seed1,0,1,350,0.831000030040741
B2_ep_3_seed1,0,1,375,0.8400000333786011
B2_ep_3_seed1,0,1,400,0.8415000438690186
B2_ep_3_seed1,0,1,425,0.8445000648498535
B2_ep_3_seed1,0,1,450,0.8515000343322754
B2_ep_3_seed1,0,2,475,0.8545000553131104
B2_ep_3_seed1,0,2,500,0.8615000247955322
B2_ep_3_seed1,0,2,525,0.8665000200271606
B2_ep_3_seed1,0,2,550,0.8660000562667847
B2_ep_3_seed1,0,2,575,0.8705000281333923
B2_ep_3_seed1,0,2,600,0.8760000467300415
B2_ep_3_seed1,0,2,625,0.8755000233650208
B2_ep_3_seed1,0,2,650,0.878000020980835
B2_ep_3_seed1,0,2,675,0.8810000419616699
B2_ep_3_seed1,0,2,700,0.8860000371932983
B2_ep_3_seed1,1,0,0,0.11900000274181366
B2_ep_3_seed1,1,0,25,0.2485000044107437
B2_ep_3_seed1,1,0,50,0.3960000276565552
B2_ep_3_seed1,1,0,75,0.5180000066757202
B2_ep_3_seed1,1,0,100,0.6030000448226929
B2_ep_3_seed1,1,0,125,0.6615000367164612
B2_ep_3_seed1,1,0,150,0.70250004529953
B2_ep_3_seed1,1,0,175,0.7345000505447388
B2_ep_3_seed1,1,0,200,0.7595000267028809
B2_ep_3_seed1,1,0,225,0.7715000510215759
B2_ep_3_seed1,1,1,250,0.780500054359436
B2_ep_3_seed1,1,1,275,0.7920000553131104
B2_ep_3_seed1,1,1,300,0.8050000667572021
B2_ep_3_seed1,1,1,325,0.8145000338554382
B2_ep_3_seed1,1,1,350,0.8230000138282776
B2_ep_3_seed1,1,1,375,0.830500066280365
B2_ep_3_seed1,1,1,400,0.8355000615119934
B2_ep_3_seed1,1,1,425,0.8400000333786011
B2_ep_3_seed1,1,1,450,0.8415000438690186
B2_ep_3_seed1,1,2,475,0.843500018119812
B2_ep_3_seed1,1,2,500,0.8480000495910645
B2_ep_3_seed1,1,2,525,0.8550000190734863
B2_ep_3_seed1,1,2,550,0.858500063419342
B2_ep_3_seed1,1,2,575,0.8580000400543213
B2_ep_3_seed1,1,2,600,0.859000027179718
B2_ep_3_seed1,1,2,625,0.862000048160553
B2_ep_3_seed1,1,2,650,0.8655000329017639
B2_ep_3_seed1,1,2,675,0.8665000200271606
B2_ep_3_seed1,1,2,700,0.8705000281333923
B2_ep_3_seed1,2,0,0,0.09650000184774399
B2_ep_3_seed1,2,0,25,0.20350000262260437
B2_ep_3_seed1,2,0,50,0.3530000150203705
B2_ep_3_seed1,2,0,75,0.4790000319480896
