run_id,task,epoch,step,test_acc
R2_B2_ep_3_seed2,0,0,0,0.1420000046491623
R2_B2_ep_3_seed2,0,0,25,0.21400001645088196
R2_B2_ep_3_seed2,0,0,50,0.35200002789497375
R2_B2_ep_3_seed2,0,0,75,0.4790000319480896
R2_B2_ep_3_seed2,0,0,100,0.5740000009536743
R2_B2_ep_3_seed2,0,0,125,0.6415000557899475
R2_B2_ep_3_seed2,0,0,150,0.6960000395774841
R2_B2_ep_3_seed2,0,0,175,0.7310000061988831
R2_B2_ep_3_seed2,0,0,200,0.7515000104904175
R2_B2_ep_3_seed2,0,0,225,0.7715000510215759
R2_B2_ep_3_seed2,0,1,250,0.7850000262260437
R2_B2_ep_3_seed2,0,1,275,0.8060000538825989
R2_B2_ep_3_seed2,0,1,300,0.8145000338554382
R2_B2_ep_3_seed2,0,1,325,0.8210000395774841
R2_B2_ep_3_seed2,0,1,350,0.8315000534057617
R2_B2_ep_3_seed2,0,1,375,0.8360000252723694
R2_B2_ep_3_seed2,0,1,400,0.8425000309944153
R2_B2_ep_3_seed2,0,1,425,0.8470000624656677
R2_B2_ep_3_seed2,0,1,450,0.8560000658035278
R2_B2_ep_3_seed2,0,2,475,0.8545000553131104
R2_B2_ep_3_seed2,0,2,500,0.8575000166893005
R2_B2_ep_3_seed2,0,2,525,0.8615000247955322
R2_B2_ep_3_seed2,0,2,550,0.8655000329017639
R2_B2_ep_3_seed2,0,2,575,0.8680000305175781
R2_B2_ep_3_seed2,0,2,600,0.8695000410079956
R2_B2_ep_3_seed2,0,2,625,0.8705000281333923
R2_B2_ep_3_seed2,0,2,650,0.877500057220459
R2_B2_ep_3_seed2,0,2,675,0.8785000443458557
R2_B2_ep_3_seed2,0,2,700,0.8765000700950623
R2_B2_ep_3_seed2,1,0,0,0.07800000160932541
R2_B2_ep_3_seed2,1,0,25,0.21700000762939453
R2_B2_ep_3_seed2,1,0,50,0.3985000252723694
R2_B2_ep_3_seed2,1,0,75,0.530500054359436
R2_B2_ep_3_seed2,1,0,100,0.5975000262260437
R2_B2_ep_3_seed2,1,0,125,0.659000039100647
R2_B2_ep_3_seed2,1,0,150,0.7055000066757202
R2_B2_ep_3_seed2,1,0,175,0.7315000295639038
R2_B2_ep_3_seed2,1,0,200,0.7585000395774841
R2_B2_ep_3_seed2,1,0,225,0.7760000228881836
R2_B2_ep_3_seed2,1,1,250,0.7885000109672546
R2_B2_ep_3_seed2,1,1,275,0.8020000457763672
R2_B2_ep_3_seed2,1,1,300,0.8105000257492065
R2_B2_ep_3_seed2,1,1,325,0.8220000267028809
R2_B2_ep_3_seed2,1,1,350,0.82750004529953
R2_B2_ep_3_seed2,1,1,375,0.8385000228881836
R2_B2_ep_3_seed2,1,1,400,0.8410000205039978
R2_B2_ep_3_seed2,1,1,425,0.843500018119812
R2_B2_ep_3_seed2,1,1,450,0.8510000109672546
R2_B2_ep_3_seed2,1,2,475,0.8535000681877136
R2_B2_ep_3_seed2,1,2,500,0.8540000319480896
R2_B2_ep_3_seed2,1,2,525,0.8575000166893005
R2_B2_ep_3_seed2,1,2,550,0.8600000143051147
R2_B2_ep_3_seed2,1,2,575,0.8650000691413879
R2_B2_ep_3_seed2,1,2,600,0.8645000457763672
R2_B2_ep_3_seed2,1,2,625,0.8665000200271606
R2_B2_ep_3_seed2,1,2,650,0.8695000410079956
R2_B2_ep_3_seed2,1,2,675,0.8720000386238098
R2_B2_ep_3_seed2,1,2,700,0.8720000386238098
R2_B2_ep_3_seed2,2,0,0,0.10900000482797623
R2_B2_ep_3_seed2,2,0,25,0.20150001347064972
R2_B2_ep_3_seed2,2,0,50,0.34850001335144043
R2_B2_ep_3_seed2,2,0,75,0.48250001668930054
R2_B2_ep_3_seed2,2,0,100,0.5850000381469727
R2_B2_ep_3_seed2,2,0,125,0.6535000205039978
R2_B2_ep_3_seed2,2,0,150,0.7040000557899475
R2_B2_ep_3_seed2,2,0,175,0.7390000224113464
