run_id,task,epoch,step,test_acc
R2_B2_ep_3_seed3,0,0,0,0.13100001215934753
R2_B2_ep_3_seed3,0,0,25,0.2775000035762787
R2_B2_ep_3_seed3,0,0,50,0.4425000250339508
R2_B2_ep_3_seed3,0,0,75,0.5480000376701355
R2_B2_ep_3_seed3,0,0,100,0.6235000491142273
R2_B2_ep_3_seed3,0,0,125,0.6735000610351562
R2_B2_ep_3_seed3,0,0,150,0.7100000381469727
R2_B2_ep_3_seed3,0,0,175,0.734000027179718
R2_B2_ep_3_seed3,0,0,200,0.7570000290870667
R2_B2_ep_3_seed3,0,0,225,0.7755000591278076
R2_B2_ep_3_seed3,0,1,250,0.7850000262260437
R2_B2_ep_3_seed3,0,1,275,0.8005000352859497
R2_B2_ep_3_seed3,0,1,300,0.8105000257492065
R2_B2_ep_3_seed3,0,1,325,0.8190000653266907
R2_B2_ep_3_seed3,0,1,350,0.831000030040741
R2_B2_ep_3_seed3,0,1,375,0.8365000486373901
R2_B2_ep_3_seed3,0,1,400,0.8405000567436218
R2_B2_ep_3_seed3,0,1,425,0.8500000238418579
R2_B2_ep_3_seed3,0,1,450,0.8530000448226929
R2_B2_ep_3_seed3,0,2,475,0.8535000681877136
R2_B2_ep_3_seed3,0,2,500,0.862000048160553
R2_B2_ep_3_seed3,0,2,525,0.8635000586509705
R2_B2_ep_3_seed3,0,2,550,0.8675000667572021
R2_B2_ep_3_seed3,0,2,575,0.8685000538825989
R2_B2_ep_3_seed3,0,2,600,0.8740000128746033
R2_B2_ep_3_seed3,0,2,625,0.8715000152587891
R2_B2_ep_3_seed3,0,2,650,0.878000020980835
R2_B2_ep_3_seed3,0,2,675,0.8730000257492065
R2_B2_ep_3_seed3,0,2,700,0.8800000548362732
R2_B2_ep_3_seed3,1,0,0,0.11700000613927841
R2_B2_ep_3_seed3,1,0,25,0.24550001323223114
R2_B2_ep_3_seed3,1,0,50,0.38050001859664917
R2_B2_ep_3_seed3,1,0,75,0.49650001525878906
R2_B2_ep_3_seed3,1,0,100,0.5995000004768372
R2_B2_ep_3_seed3,1,0,125,0.6580000519752502
R2_B2_ep_3_seed3,1,0,150,0.7000000476837158
R2_B2_ep_3_seed3,1,0,175,0.7300000190734863
R2_B2_ep_3_seed3,1,0,200,0.7565000653266907
R2_B2_ep_3_seed3,1,0,225,0.7665000557899475
R2_B2_ep_3_seed3,1,1,250,0.7790000438690186
R2_B2_ep_3_seed3,1,1,275,0.7980000376701355
R2_B2_ep_3_seed3,1,1,300,0.812000036239624
R2_B2_ep_3_seed3,1,1,325,0.8170000314712524
R2_B2_ep_3_seed3,1,1,350,0.8225000500679016
R2_B2_ep_3_seed3,1,1,375,0.8265000581741333
R2_B2_ep_3_seed3,1,1,400,0.8345000147819519
R2_B2_ep_3_seed3,1,1,425,0.8415000438690186
R2_B2_ep_3_seed3,1,1,450,0.8475000262260437
R2_B2_ep_3_seed3,1,2,475,0.8530000448226929
R2_B2_ep_3_seed3,1,2,500,0.8525000214576721
R2_B2_ep_3_seed3,1,2,525,0.8605000376701355
R2_B2_ep_3_seed3,1,2,550,0.858500063419342
R2_B2_ep_3_seed3,1,2,575,0.8615000247955322
R2_B2_ep_3_seed3,1,2,600,0.8680000305175781
R2_B2_ep_3_seed3,1,2,625,0.8725000619888306
R2_B2_ep_3_seed3,1,2,650,0.8740000128746033
R2_B2_ep_3_seed3,1,2,675,0.8725000619888306
R2_B2_ep_3_seed3,1,2,700,0.8770000338554382
R2_B2_ep_3_seed3,2,0,0,0.13650000095367432
R2_B2_ep_3_seed3,2,0,25,0.27150002121925354
R2_B2_ep_3_seed3,2,0,50,0.41450002789497375
R2_B2_ep_3_seed3,2,0,75,0.5225000381469727
R2_B2_ep_3_seed3,2,0,100,0.6080000400543213
R2_B2_ep_3_seed3,2,0,125,0.6615000367164612
R2_B2_ep_3_seed3,2,0,150,0.6950000524520874
R2_B2_ep_3_seed3,2,0,175,0.7290000319480896
R2_B2_ep_3_seed3,2,0,200,0.753000020980835
R2_B2_ep_3_seed3,2,0,225,0.7745000123977661
R2_B2_ep_3_seed3,2,1,250,0.7915000319480896
R2_B2_ep_3_seed3,2,1,275,0.8010000586509705
R2_B2_ep_3_seed3,2,1,300,0.8060000538825989
R2_B2_ep_3_seed3,2,1,325,0.8145000338554382
R2_B2_ep_3_seed3,2,1,350,0.8260000348091125
R2_B2_ep_3_seed3,2,1,375,0.830500066280365
R2_B2_ep_3_seed3,2,1,400,0.8385000228881836
R2_B2_ep_3_seed3,2,1,425,0.8420000672340393
R2_B2_ep_3_seed3,2,1,450,0.843500018119812
R2_B2_ep_3_seed3,2,2,475,0.8480000495910645
R2_B2_ep_3_seed3,2,2,500,0.8495000600814819
R2_B2_ep_3_seed3,2,2,525,0.8525000214576721
R2_B2_ep_3_seed3,2,2,550,0.8580000400543213
R2_B2_ep_3_seed3,2,2,575,0.8565000295639038
R2_B2_ep_3_seed3,2,2,600,0.8615000247955322
R2_B2_ep_3_seed3,2,2,625,0.862000048160553
R2_B2_ep_3_seed3,2,2,650,0.862000048160553
R2_B2_ep_3_seed3,2,2,675,0.8655000329017639
R2_B2_ep_3_seed3,2,2,700,0.8685000538825989
R2_B2_ep_3_seed3,47,0,0,0.1185000091791153
R2_B2_ep_3_seed3,47,0,25,0.23650000989437103
R2_B2_ep_3_seed3,47,0,50,0.37450000643730164
R2_B2_ep_3_seed3,47,0,75,0.4935000240802765
R2_B2_ep_3_seed3,47,0,100,0.5800000429153442
R2_B2_ep_3_seed3,47,0,125,0.6480000019073486
R2_B2_ep_3_seed3,47,0,150,0.6840000152587891
R2_B2_ep_3_seed3,47,0,175,0.7145000100135803
R2_B2_ep_3_seed3,47,0,200,0.7415000200271606
R2_B2_ep_3_seed3,47,0,225,0.7595000267028809
R2_B2_ep_3_seed3,47,1,250,0.7740000486373901
R2_B2_ep_3_seed3,47,1,275,0.7940000295639038
R2_B2_ep_3_seed3,47,1,300,0.8010000586509705
R2_B2_ep_3_seed3,47,1,325,0.8110000491142273
R2_B2_ep_3_seed3,47,1,350,0.8215000629425049
R2_B2_ep_3_seed3,47,1,375,0.8280000686645508
R2_B2_ep_3_seed3,47,1,400,0.8345000147819519
R2_B2_ep_3_seed3,47,1,425,0.8395000696182251
R2_B2_ep_3_seed3,47,1,450,0.8420000672340393
R2_B2_ep_3_seed3,47,2,475,0.846500039100647
R2_B2_ep_3_seed3,47,2,500,0.8500000238418579
R2_B2_ep_3_seed3,47,2,525,0.8565000295639038
R2_B2_ep_3_seed3,47,2,550,0.8565000295639038
R2_B2_ep_3_seed3,47,2,575,0.8645000457763672
R2_B2_ep_3_seed3,47,2,600,0.8645000457763672
R2_B2_ep_3_seed3,47,2,625,0.8675000667572021
R2_B2_ep_3_seed3,47,2,650,0.8680000305175781
R2_B2_ep_3_seed3,47,2,675,0.8695000410079956
R2_B2_ep_3_seed3,47,2,700,0.8695000410079956
R2_B2_ep_3_seed3,48,0,0,0.10200000554323196
R2_B2_ep_3_seed3,48,0,25,0.22500000894069672
R2_B2_ep_3_seed3,48,0,50,0.343500018119812
