run_id,task,epoch,step,test_acc
B2_ep_3_seed3,0,0,0,0.13100001215934753
B2_ep_3_seed3,0,0,25,0.2775000035762787
B2_ep_3_seed3,0,0,50,0.4425000250339508
B2_ep_3_seed3,0,0,75,0.5480000376701355
B2_ep_3_seed3,0,0,100,0.6235000491142273
B2_ep_3_seed3,0,0,125,0.6735000610351562
B2_ep_3_seed3,0,0,150,0.7100000381469727
B2_ep_3_seed3,0,0,175,0.734000027179718
B2_ep_3_seed3,0,0,200,0.7570000290870667
B2_ep_3_seed3,0,0,225,0.7755000591278076
B2_ep_3_seed3,0,1,250,0.7850000262260437
B2_ep_3_seed3,0,1,275,0.8005000352859497
B2_ep_3_seed3,0,1,300,0.8105000257492065
B2_ep_3_seed3,0,1,325,0.8190000653266907
B2_ep_3_seed3,0,1,350,0.831000030040741
B2_ep_3_seed3,0,1,375,0.8365000486373901
B2_ep_3_seed3,0,1,400,0.8405000567436218
B2_ep_3_seed3,0,1,425,0.8500000238418579
B2_ep_3_seed3,0,1,450,0.8530000448226929
B2_ep_3_seed3,0,2,475,0.8535000681877136
B2_ep_3_seed3,0,2,500,0.862000048160553
B2_ep_3_seed3,0,2,525,0.8635000586509705
B2_ep_3_seed3,0,2,550,0.8675000667572021
B2_ep_3_seed3,0,2,575,0.8685000538825989
B2_ep_3_seed3,0,2,600,0.8740000128746033
B2_ep_3_seed3,0,2,625,0.8715000152587891
B2_ep_3_seed3,0,2,650,0.878000020980835
B2_ep_3_seed3,0,2,675,0.8730000257492065
B2_ep_3_seed3,0,2,700,0.8800000548362732
B2_ep_3_seed3,1,0,0,0.11700000613927841
B2_ep_3_seed3,1,0,25,0.24550001323223114
B2_ep_3_seed3,1,0,50,0.38050001859664917
B2_ep_3_seed3,1,0,75,0.49650001525878906
B2_ep_3_seed3,1,0,100,0.5995000004768372
B2_ep_3_seed3,1,0,125,0.6580000519752502
B2_ep_3_seed3,1,0,150,0.7000000476837158
B2_ep_3_seed3,1,0,175,0.7300000190734863
B2_ep_3_seed3,1,0,200,0.7565000653266907
B2_ep_3_seed3,1,0,225,0.7665000557899475
B2_ep_3_seed3,1,1,250,0.7790000438690186
B2_ep_3_seed3,1,1,275,0.7980000376701355
B2_ep_3_seed3,1,1,300,0.812000036239624
B2_ep_3_seed3,1,1,325,0.8170000314712524
B2_ep_3_seed3,1,1,350,0.8225000500679016
B2_ep_3_seed3,1,1,375,0.8265000581741333
B2_ep_3_seed3,1,1,400,0.8345000147819519
