run_id,task,epoch,step,test_acc
B2_ep_1_seed3,0,0,0,0.13100001215934753
B2_ep_1_seed3,0,0,25,0.2775000035762787
B2_ep_1_seed3,0,0,50,0.4425000250339508
B2_ep_1_seed3,0,0,75,0.5480000376701355
B2_ep_1_seed3,0,0,100,0.6235000491142273
B2_ep_1_seed3,0,0,125,0.6735000610351562
B2_ep_1_seed3,0,0,150,0.7100000381469727
B2_ep_1_seed3,0,0,175,0.734000027179718
B2_ep_1_seed3,0,0,200,0.7570000290870667
B2_ep_1_seed3,0,0,225,0.7755000591278076
B2_ep_1_seed3,1,0,0,0.140500009059906
B2_ep_1_seed3,1,0,25,0.2710000276565552
B2_ep_1_seed3,1,0,50,0.4090000092983246
B2_ep_1_seed3,1,0,75,0.5270000100135803
B2_ep_1_seed3,1,0,100,0.6130000352859497
B2_ep_1_seed3,1,0,125,0.6805000305175781
B2_ep_1_seed3,1,0,150,0.7160000205039978
B2_ep_1_seed3,1,0,175,0.7390000224113464
B2_ep_1_seed3,1,0,200,0.7620000243186951
B2_ep_1_seed3,1,0,225,0.7765000462532043
B2_ep_1_seed3,2,0,0,0.12000000476837158
B2_ep_1_seed3,2,0,25,0.29350000619888306
B2_ep_1_seed3,2,0,50,0.4310000240802765
B2_ep_1_seed3,2,0,75,0.5490000247955322
B2_ep_1_seed3,2,0,100,0.6335000395774841
B2_ep_1_seed3,2,0,125,0.690000057220459
B2_ep_1_seed3,2,0,150,0.7190000414848328
B2_ep_1_seed3,2,0,175,0.7455000281333923
B2_ep_1_seed3,2,0,200,0.76500004529953
B2_ep_1_seed3,2,0,225,0.7735000252723694
B2_ep_1_seed3,47,0,0,0.16500000655651093
B2_ep_1_seed3,47,0,25,0.25699999928474426
B2_ep_1_seed3,47,0,50,0.38700002431869507
B2_ep_1_seed3,47,0,75,0.499500036239624
B2_ep_1_seed3,47,0,100,0.5885000228881836
B2_ep_1_seed3,47,0,125,0.6445000171661377
B2_ep_1_seed3,47,0,150,0.6925000548362732
B2_ep_1_seed3,47,0,175,0.7280000448226929
B2_ep_1_seed3,47,0,200,0.7480000257492065
B2_ep_1_seed3,47,0,225,0.7670000195503235
B2_ep_1_seed3,48,0,0,0.10400000214576721
B2_ep_1_seed3,48,0,25,0.23250001668930054
B2_ep_1_seed3,48,0,50,0.3530000150203705
B2_ep_1_seed3,48,0,75,0.4790000319480896
B2_ep_1_seed3,48,0,100,0.5764999985694885
B2_ep_1_seed3,48,0,125,0.6510000228881836
B2_ep_1_seed3,48,0,150,0.7015000581741333
B2_ep_1_seed3,48,0,175,0.7385000586509705
B2_ep_1_seed3,48,0,200,0.7610000371932983
B2_ep_1_seed3,48,0,225,0.7760000228881836
B2_ep_1_seed3,49,0,0,0.09800000488758087
B2_ep_1_seed3,49,0,25,0.20650000870227814
B2_ep_1_seed3,49,0,50,0.3140000104904175
B2_ep_1_seed3,49,0,75,0.4205000102519989
B2_ep_1_seed3,49,0,100,0.5180000066757202
B2_ep_1_seed3,49,0,125,0.593500018119812
B2_ep_1_seed3,49,0,150,0.6475000381469727
B2_ep_1_seed3,49,0,175,0.6925000548362732
B2_ep_1_seed3,49,0,200,0.7230000495910645
B2_ep_1_seed3,49,0,225,0.7515000104904175
